Date,Tweet,City,Country
Tue Mar 27 18:25:10 +0000 2018,RT @JOYNER_XVI: My biggest fear is going to a Doctor thinking you have a flu or something small but you end up with a whole cancer or somet…,none,none
Tue Mar 27 18:25:19 +0000 2018,"RT @Jandalize: That's not love in the air, it's the flu.",none,none
Tue Mar 27 18:25:20 +0000 2018,CDC: Second wave of flu virus B happening now ,none,none
Tue Mar 27 18:25:20 +0000 2018,RT @Gabby_Gonzalez: Don't let your guard down when it comes to the flu just yet! ,none,none
Tue Mar 27 18:25:28 +0000 2018,"RT @REINAHIDALGO521: F the cold
F the flu
Louisville we are coming for you  See you tonight… ",none,none
Tue Mar 27 18:25:33 +0000 2018,How many calories does blowing your nose every 2 minutes burn? #flu #sick,none,none
Tue Mar 27 18:25:50 +0000 2018,RT @DoucetteWard13: Trying to get over the stomach flu so I can get to City Council meeting. I should be back up and running tomorrow but I…,none,none
Tue Mar 27 18:25:51 +0000 2018,"Teach your kids to wash their hands, and fight the #flu and other germ related illnesses
Clean Hands Count  via @CDCgov",none,none
Tue Mar 27 18:25:51 +0000 2018,"See that?! Yes, it’s still bloody daylight at the end of my evening run, woohoo!! Still in the throes of a bit of girl flu but the triple #ultramarathons are hurtling towards me at speed and they ain’t running themselves  ",none,none
Tue Mar 27 18:26:00 +0000 2018,3 test in a week + flu badly. Well what’s worse can it be,none,none
Tue Mar 27 18:26:03 +0000 2018,Faaacts ,none,none
Tue Mar 27 18:26:05 +0000 2018,"Add Timothy to the list. Spoke out against the flu shot. Please share. Although, we already know who got him.  #AltonSterling ",none,none
Tue Mar 27 18:26:07 +0000 2018,"RT @MontePooleNBCS: Draymond Green’s physical challenges, in order, that we know of: R shoulder, pelvis, flu. Knees flare up too. Pretty mu…",none,none
Tue Mar 27 18:26:18 +0000 2018,RT @JOYNER_XVI: My biggest fear is going to a Doctor thinking you have a flu or something small but you end up with a whole cancer or somet…,none,none
Tue Mar 27 18:26:42 +0000 2018,"2nd round of flu season comin, or is already here. B vigilant.",none,none
Tue Mar 27 18:27:03 +0000 2018,"Constipation can cause an excess of toxic crap to accumulate in your digestive system, which then puts stress on your liver.
All this excess toxicity then goes into your other organs. Your immune system becomes compromised and often, people get the flu or other illnesses/viruses. ",none,none
Tue Mar 27 18:27:09 +0000 2018,RT @Protectcare: Doctors couldn't figure out what was wrong with 9-year-old Fernando — until they realized he had a disease that fewer than…,none,none
Tue Mar 27 18:27:27 +0000 2018,"Bae has flu, just 2 days before our baecaetion. O ntefela gore, flu e tla ka mawaza",none,none
Tue Mar 27 18:27:30 +0000 2018,i................have.......... the flu,none,none
Tue Mar 27 18:27:37 +0000 2018,What’s good though is that for those two weeks between starting the HC and getting the flu I lived life more fully than I was able to these past two years. Yeah it was awful finding myself back in bed again but I enjoyed the freedom whilst I could,none,none
Tue Mar 27 18:27:42 +0000 2018,@inihelene I don't know why you hate me so much and keep blocking me. I only said to get well soon from the flu and I am being polite and nice to you cause I didn't saying anything bad ines,none,none
Tue Mar 27 18:27:53 +0000 2018,I’m about to catch the flu in this break room wtf,none,none
Tue Mar 27 18:28:18 +0000 2018,bluedot fer the flu,none,none
Tue Mar 27 18:28:28 +0000 2018,"RT @Jandalize: That's not love in the air, it's the flu.",none,none
Tue Mar 27 18:28:29 +0000 2018,Isn't getting flu two days before your birthday one of the greatest things ever? ,none,none
Tue Mar 27 18:28:30 +0000 2018,"Well that was an odd bout of flu. 48 hours then poof, it decided to let me get better",none,none
Tue Mar 27 18:28:30 +0000 2018,Boomerang Flu: Warning to Parents that New Wave could be Worse Than Before - ,none,none
Tue Mar 27 18:28:31 +0000 2018,New post: Boomerang Flu: Warning to Parents that New Wave could be Worse Than Before ,none,none
Tue Mar 27 18:28:40 +0000 2018,"RT @freeplays: Golden St F Draymond Green (flu) is probable, F Keven Durant (ribs) &amp; F Omri Casspi (ankle) are doubtful tonight versus Indi…",none,none
Tue Mar 27 18:28:51 +0000 2018,@LycanR6 @R3n1gma It’s very hard to see sarcasm when ur drugged up and on the flu ma bad,none,none
Tue Mar 27 18:28:52 +0000 2018,the flu is weird bc it takes away your taste for food completely but you still gotta nourish yourself but everything looks repulsive ,none,none
Tue Mar 27 18:29:07 +0000 2018,@TardisParrot still fighting the flu so I know what you mean.  Making me thankful for my general overall good health.  At least I don't need a hospital -- just lots of sleep and tea and the patience to not eat until I'm feeling better.,none,none
Tue Mar 27 18:29:14 +0000 2018,"@davidhogg111 , AKA Hoggolph Hitler, wasn't even at the school when the shooting happened. He was at home, getting his camera ready. I smell a rat here. Were his other crisis actor friends at school? Was @Emma4Change really there? Or did they all mysterio",none,none
Tue Mar 27 18:29:15 +0000 2018,"@leemargulies @Davidlaz They ran a $500 EKG on my wife without asking me. She was in the hospital for flu.
The in-room HR monitor did the exact same thing for  $0.0 upcharge.",none,none
Tue Mar 27 18:29:23 +0000 2018,"RT @Jandalize: That's not love in the air, it's the flu.",none,none
Tue Mar 27 18:29:27 +0000 2018,#CDC: Second wave of flu #virus B happening now - Mar 27 @ 2:29 PM ET  ,none,none
Tue Mar 27 18:29:42 +0000 2018,i can feel this flu creeping up on me. ,none,none
Tue Mar 27 18:29:58 +0000 2018,"Fuck you, stomach flu",none,none
Tue Mar 27 18:30:00 +0000 2018,"Internet being too wonky to stream tonight, got a stomach flu virus or something, bleghh",none,none
Tue Mar 27 18:30:01 +0000 2018,Tadhg Kennedy from Roundfort joined Tommy this morning to talk about the Swine Flu vaccine which he says brought on narcolepsy in his son. Listen back to the interview now.  ,none,none
Tue Mar 27 18:30:06 +0000 2018,#EditorsChoice from #HealthEdResearch: The influence of social norms on #flu vaccination among African American and White adults ,none,none
Tue Mar 27 18:30:20 +0000 2018,"Michael is sat with a Budweiser watching the England match ... I’m sat with a Lemsip, googling symptoms of this Flu ",none,none
Tue Mar 27 18:30:49 +0000 2018,@laurelworlds It’s a rotten flu strain this year.  It’s quite scary in its intensity. Knocked me off my feet a couple of weeks ago. You are doing the right thing. Rest is the only cure.,none,none
Tue Mar 27 18:31:10 +0000 2018,"@amyallantdf I hope your day gets better. Im in isolation at hosp i have the  taking tamiflu and oxygen.They still might have to incubate me which I'm def not looking forward to but I won't remember it though, just scary.The news abt the show madd my day ",none,none
Tue Mar 27 18:31:25 +0000 2018,What a great idea to honor a great person. ,none,none
Tue Mar 27 18:31:39 +0000 2018,RT @xogpnxl: You have chlamydia ,none,none
Tue Mar 27 18:31:47 +0000 2018,"I thought I had the Flu, apparently just a virus.",none,none
Tue Mar 27 18:31:58 +0000 2018,@lesego_ell I just made myself ginger tea. No flu formed  against me shall prosper.,none,none
Tue Mar 27 18:32:20 +0000 2018,"Download Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!
 #gamedev #indiedev #indiegames #indiegame #videogame #indiegamedev  91",none,none
Tue Mar 27 18:32:26 +0000 2018,"@SamtheSweetie16 yes I went today, I have the flu",none,none
Tue Mar 27 18:32:27 +0000 2018,"No Charges In Sterling Death, CDC Warns Of Second Flu Wave - No Charges Against Officers Involved In Sterling Death. Former Charles County teacher's aide gets 105 years on child porn charges....  ",none,none
Tue Mar 27 18:32:29 +0000 2018,RT @wis10: CDC: Second wave of flu virus B happening now  ,none,none
Tue Mar 27 18:32:34 +0000 2018,"'Rocking Pneumonia and the Boogie Woogie Flu' by 'Huey ""Piano"" Smith &amp; The Clowns' on ‘Doctors, Professors, Kings &amp; Queens: The Big Ol' Box of New Orleans’ ",none,none
Tue Mar 27 18:32:41 +0000 2018,Well my senior year spring break is going awesome I have been laying in bed enjoying the view of Netflix why I cough up a lung every 10 seconds and I am loving the company of the flu! It’s going great guys! ,none,none
Tue Mar 27 18:32:49 +0000 2018,"@Kitetsu_Gaming Sounds like a proper flu. Keep the temperature down with the paracetamol and ibuprofen, rest, drink water and eat. Proper chicken soup would do you well. But above all rest, rest, rest until you're well out of the woods.",none,none
Tue Mar 27 18:33:00 +0000 2018,@Listen2Lena @AirCanadaVac My zest went out after the flu. Can't be careful enough not to get people's germs when you travel.,none,none
Tue Mar 27 18:33:05 +0000 2018,How many do you know that got that damn flu shot....and got sick! ,none,none
Tue Mar 27 18:33:05 +0000 2018,I haven’t gained my appetite since recovering from the flu someone help lol i keep losing weight :/,none,none
Tue Mar 27 18:33:07 +0000 2018,Love the simple animation on this @axios article. Clearly conveys the trend (and is kind of mesmerizing to boot).  ,none,none
Tue Mar 27 18:33:11 +0000 2018,"RT @sweetdreaming96: 6 Ways to Use #Peppermint Oil During #Allergy, #Cold and #Flu Season  @sweetdreaming96",none,none
Tue Mar 27 18:33:20 +0000 2018,RT @christabrkhouse: @OnlyintheICU I had one night where I had 3 flu one mrsa pt and one admit that wasn’t contact until her stool came bac…,none,none
Tue Mar 27 18:33:21 +0000 2018,Flu season isn't over yet!  Check out this guide to managing household germs from @seventhgen. #generationgood ,none,none
Tue Mar 27 18:33:28 +0000 2018,"RT @CDCFlu: Overall, H3N2 flu viruses have predominated this season, but latest #FluView shows influenza B viruses are now more common than…",none,none
Tue Mar 27 18:33:32 +0000 2018,"RT @WGNNews: Second wave of flu may be on the way, CDC warns ",none,none
Tue Mar 27 18:33:35 +0000 2018,RT @nhs_sct: Congratulations to our community staff who achieved the highest number of staff flu vaccinations in West Area - protecting the…,none,none
Tue Mar 27 18:33:50 +0000 2018,"According to the Mercy website, one out of three people will need donated blood in their lifetime, and this flu season is hitting the blood supply hard. Anyone fit and flu-free is encouraged to consider donating at the ECC blood drive on April 11. ",none,none
Tue Mar 27 18:33:51 +0000 2018,"RT @MontePooleNBCS: Draymond Green’s physical challenges, in order, that we know of: R shoulder, pelvis, flu. Knees flare up too. Pretty mu…",none,none
Tue Mar 27 18:34:22 +0000 2018,Boy I want you in my chest like a flu..,none,none
Tue Mar 27 18:34:25 +0000 2018,RT @MarkG_Medina: Draymond Green is doubtful because of flu like symptoms/throat infection,none,none
Tue Mar 27 18:34:28 +0000 2018,Need to see the doctor tomorrow. Flu is really creeping in for real now.,none,none
Tue Mar 27 18:34:30 +0000 2018,@Schmoop0521 @DaysDeplorable @IngridIngwah @sesg13 @michellmybell1 @GiveMeFreedomX @chrismardell @nicolesseath @andyguy @redpillarchive @dougpasnak @Atheist_Geek48 @BruceEnberg @JohnEHooper @Jesus_Saves1611 @theOGfromtheOT @tklforgiven @KarenMcBain @Terti,none,none
Tue Mar 27 18:34:30 +0000 2018,"If you have the flu, stay home till the fever has been gone for 24 hours without the medication. ur colleagues will thank you",none,none
Tue Mar 27 18:34:32 +0000 2018,But anyway.. Lets talk about this flu,none,none
Tue Mar 27 18:34:52 +0000 2018,If I’m getting the stomach flu pls just kill me,none,none
Tue Mar 27 18:34:54 +0000 2018,@haylez_b There has been a virus going around here in Georgia. My niece caught it and it had flu like symptoms but with no fever.,none,none
Tue Mar 27 18:34:54 +0000 2018,"That's for flu young king don't worry about that, continue with her laundry  ",none,none
Tue Mar 27 18:35:01 +0000 2018,you know when you can actually feel yourself getting sicker and sicker? and you'll know for a fact that you're gonna wake up tomorrow with full blown flu and feel like absolute death? currently me,none,none
Tue Mar 27 18:35:02 +0000 2018,.@CDCgov warns second wave of flu virus has begun  ,none,none
Tue Mar 27 18:35:03 +0000 2018,RT @Protectcare: Doctors couldn't figure out what was wrong with 9-year-old Fernando — until they realized he had a disease that fewer than…,none,none
Tue Mar 27 18:35:05 +0000 2018,Rest. Him! Do not get back until close to 100% ,none,none
Tue Mar 27 18:35:07 +0000 2018,"RT @MontePooleNBCS: Draymond Green’s physical challenges, in order, that we know of: R shoulder, pelvis, flu. Knees flare up too. Pretty mu…",none,none
Tue Mar 27 18:35:17 +0000 2018,I thought college would be better because I thought that people would all wash their hands. But NO. They don’t. This is the reason why the flu hasn’t gone away yet. Y’all nasty,none,none
Tue Mar 27 18:35:20 +0000 2018,"#Warriors Draymond Green (flu-like symptoms, throat infection) has been downgraded to doubtful for Tuesday's g... ",none,none
Tue Mar 27 18:35:47 +0000 2018,this man flu omg I'm suffering,Pretoria,ZA
Tue Mar 27 18:35:55 +0000 2018,RT @SamLandsberger: This is NOT sugar. Bancroft stitched up here. Understand it is chewing gum. Aussies use spoons to serve chewie and nuts…,none,none
Tue Mar 27 18:35:58 +0000 2018,CDC Warns Second Wave Of Flu Has Begun ,none,none
Tue Mar 27 18:36:03 +0000 2018,CLICK HERE    Free chips and #salsa Asian education. How is #the flu #contagious,none,none
Tue Mar 27 18:36:06 +0000 2018,This flu yeses ,none,none
Tue Mar 27 18:36:40 +0000 2018,RT @CDCFlu: #FluFact: Did you know #flu viruses are named in part based on where and when they are originally collected? Learn more: ,none,none
Tue Mar 27 18:36:45 +0000 2018,CDC warns a second wave of flu is happening now ,none,none
Tue Mar 27 18:36:49 +0000 2018,same  ,none,none
Tue Mar 27 18:36:49 +0000 2018,Not yet ,Mount Vista,US
Tue Mar 27 18:36:49 +0000 2018,"RT @lbfdfirewife: @SavetheER I took my husband there in November, early in the flu and pneumonia season, because I felt confident the ER wo…",none,none
Tue Mar 27 18:36:53 +0000 2018,"I have pink eye, like a small child. And the flu. #parenting #adulting ",none,none
Tue Mar 27 18:37:18 +0000 2018,@Syzx_Gaming Tech flu continues to plague us all! ,none,none
Tue Mar 27 18:37:20 +0000 2018,"So I have a stomach bug, my bf has the cold/flu/sinus infection I had the last few weeks. I’m trying to clean the sickness out of this house...",none,none
Tue Mar 27 18:37:31 +0000 2018,If anyone is sick/has allergies/the flu/ basically dying ... I have the perfect miracle for you. DM me for the secret.,none,none
Tue Mar 27 18:37:33 +0000 2018,This flu is killing me and all I want rn is some Wendy’s,Hooper,US
Tue Mar 27 18:37:35 +0000 2018,RT @Saiint__: this man flu omg I'm suffering,none,none
Tue Mar 27 18:37:41 +0000 2018,"RT @mnhealth: We’re marking the 100 year anniversary of the deadly 1918 #flu pandemic with a panel discussion, including our director of in…",none,none
Tue Mar 27 18:37:42 +0000 2018,GOOD GOD ,none,none
Tue Mar 27 18:37:49 +0000 2018,"RT @dariningelsnd: While it seems that this year’s flu is more severe than previous years, there are still many ways that you can... ",none,none
Tue Mar 27 18:37:55 +0000 2018,"so i can’t move very much at all (bad back, lack of energy, and possible flu are my current woes) so i’m going to start a show off my Netflix list, and knit  what should i watch?",none,none
Tue Mar 27 18:37:55 +0000 2018,We rebuke it ,none,none
Tue Mar 27 18:37:55 +0000 2018,I can’t wait until I get over this flu so I could get back to business,none,none
